id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 21 prediction
214,1.231393312772275,1.231393312772275,0,,,,,,,,,0.0,,,0,,,,,,,,,0.0,,,9,,,0.2313933127722749,0,,0.0,0.0,,,,,,0.0,0.0,0.0,197469,,,0,0,-1,1,1.6,373,181,,,0,3,-1.0,0.0,0,Hamza,0.0,1.0,1.0,1.0,1.0,1.0,11,,,1.5551488399505615,2.0955193042755127,1.7368508577346802,2.0410852432250977,2.175493001937866,1.9803324937820437,1.673123478889465,1.5575562715530396,,1.5551488399505615,,,,,,,,0,0,,,,,,,,,0.0,,,1.7,400,179,False,15.4,367,156,59,,,44,0,0,,0,,197469.jpg,1.0,0,0,Choudhury,0.1,False,,a,9,13,Leicester City,0.0,466,184,1,8879,751,10697,439,0.2798621165391534,0.22727272727272727,0.22727272727272727,0.5870437281877804,0.0,4.3113774061203,0.2,Choudhury,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.9000000000000004,1.200000000000001,,,,,,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,18.97006058692932,0,2.599802255630493
215,28.953539814950474,3.2170599794389414,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,57,100.0,75.0,2.0825398149504744,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201666,,,0,0,-5,5,108.5,114,71,,,1,3,2.7,2.8,10,Harvey,3.7,3.254972295148912,3.208072160543264,3.208072160543264,3.939597058617936,9.0,11,,,2.681723356246948,3.8217833042144775,2.852090835571289,3.6121037006378174,3.9613564014434814,3.488551139831543,2.751562595367432,2.6198909282684326,,2.681723356246948,,,,,,,,11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56.0,46,29,False,107.0,205,76,656,,2021-11-08T17:30:09.635968Z,65,0,0,,0,,201666.jpg,3.0,0,0,Barnes,2.4,False,,a,9,13,Leicester City,345.0,14,7,27,169188,2349,932241,8238,0.4949323045290679,0.500764968484448,0.6060918551719902,1.261834739350582,0.6,5.022196843073918,4.2,Barnes,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,1.5,1.7,0.18888888888888888,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,7.5,0.1,0.3999999999999999,0.0,0.0,0.1999999999999999,0.0,0.1,0.4,0.3,,,5.301194211912202,2.8328710836980795,3.0,5.301194211912202,2.0820849986238987,3.1826835240527345,2.060810062625218,3.3465969639416064,3.5488116360940265,3.5175969639416067,,,32.64427947998047,2,4.1734938621521
216,15.619753189405923,2.231393312772275,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,101,100.0,100.0,1.6197531894059245,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203341,,,0,0,-2,2,19.2,289,152,,,0,3,-0.7,0.3,1,Wilfred,0.3,2.237030232874948,2.250721782992538,2.250721782992538,1.801194211912202,7.0,11,,,2.2016422748565674,2.5403060913085938,2.4012184143066406,2.5136501789093018,2.6202797889709477,2.592271566390991,2.3696398735046387,2.185551643371582,,2.2016422748565674,,,,,,,,11,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.5,263,121,False,125.4,174,63,630,,2021-10-01T17:00:11.278141Z,48,0,0,,0,,203341.jpg,1.9,0,0,Ndidi,0.9,False,,a,9,13,Leicester City,30.0,265,136,13,58874,1401,132770,1252,0.4648736068275573,0.46604796518228087,0.3752487941483754,1.018487043392963,0.1,5.0955455005168915,2.7,Ndidi,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4,0.4,0.05714285714285715,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,2.0,0.0,,0.1,0.0,0.0,0.1,0.1999999999999999,0.0,,,,1.801194211912202,2.3328710836980795,,1.801194211912202,2.0820849986238987,2.1826835240527345,2.560810062625218,2.2465969639416064,2.5488116360940265,,,,24.45861840248108,2,2.832416296005249
217,30.981305761980096,2.8164823419981904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,,,10.181305761980097,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,0,0,-1,1,8.6,336,117,,,0,2,0.3,1.3,2,Çaglar,1.3,2.9396296103512425,2.9752527671186133,2.9752527671186133,3.742469472432498,11.0,11,,,2.289097547531128,3.813265800476074,2.843014478683472,3.4915637969970703,3.9485599994659424,3.3770697116851807,2.749934196472168,2.178788185119629,,2.297037363052368,,,,,,,,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.1,161,46,False,244.2,31,8,967,,,49,0,0,,0,,218031.jpg,2.1,0,0,Söyüncü,2.2,False,,a,9,13,Leicester City,48.0,220,58,23,120739,2735,193034,6797,0.5747923146935082,0.5999244102757637,0.7637692800882648,1.2723570271942277,0.3,6.356944502616415,4.7,Söyüncü,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.11818181818181818,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,7.800000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,5.004776847648808,3.331484334792318,2.626278638962396,5.004776847648808,0.3283399944955952,2.7307340962109388,1.243240250500872,3.1863878557664256,3.1952465443761064,1.9863878557664247,6.890127172136051,2.204776847648809,31.149028062820435,2,4.160696983337402
218,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,220627,,,0,0,-1,1,0.0,581,210,,,0,2,0.0,0.0,0,James,0.0,,,,,,11,,,1.8890652656555176,3.3415896892547607,2.4414384365081787,3.101163148880005,3.4811999797821045,2.866829872131348,2.316209316253662,1.9511133432388303,,1.8890652656555176,,,,,,,,0,0,,,,,,,,,,,,0.0,586,210,False,0.0,586,210,0,Lack of match fitness - Expected back 05 Dec,2021-06-22T11:30:10.582426Z,49,0,0,,0,,220627.jpg,0.0,0,0,Justin,0.0,False,,i,9,13,Leicester City,0.0,570,209,0,773,46,2270,52,,,,,0.0,5.539964145543625,0.0,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14582431316376,0,3.868149995803833
219,10.302293004356398,2.5755732510891,0,0.0,0.0,,0.0,0.0,,,,,,,1,1.0,0.0,,0.0,0.0,,,,,,,70,,,3.702293004356399,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244619,5.0,,0,0,-2,2,32.4,250,74,,,0,2,-0.7,0.3,0,Luke,0.3,2.09511757655631,2.654209266115312,2.654209266115312,3.226278638962396,4.0,11,,,2.0623488426208496,3.2275352478027344,2.337354183197021,3.064383029937744,3.367145538330078,3.0269651412963867,2.2511110305786133,2.046258449554444,,2.0623488426208496,,,,,,,,7,0,0.0,0.0,,0.0,0.0,,,,,,,10.5,314,111,False,64.0,281,109,360,,,43,0,0,,0,,244619.jpg,2.5,0,0,Thomas,0.6,False,,a,9,13,Leicester City,8.0,330,110,10,91694,261,99025,1515,0.5989705235090931,0.48723664571076974,0.7502973578982317,1.2420517133118312,0.1,6.292652307554733,2.3,Thomas,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.1,0.1,0.025,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.6000000000000001,0.0,0.1,,0.0,0.0,,,,,,,,4.331484334792318,3.226278638962396,,0.3283399944955952,2.7307340962109388,,,,,,,27.05840492248535,0,3.612954616546631
220,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,444463,,,0,0,-2,2,0.0,474,188,,,0,2,0.0,0.0,0,Wesley,0.0,,,,,,11,,,1.8890652656555176,3.3415896892547607,2.4414384365081787,3.101163148880005,3.4811999797821045,2.866829872131348,2.316209316253662,1.9511133432388303,,1.8890652656555176,,,,,,,,0,0,,,,,,,,,,,,0.0,494,189,False,0.0,491,189,0,Leg injury - Expected back 01 Jan,2021-08-04T23:00:11.364712Z,43,0,0,,0,,444463.jpg,0.0,0,0,Fofana,0.3,False,,i,9,13,Leicester City,0.0,447,180,0,2102,80,41108,374,,,,,0.0,6.312982398410178,0.0,Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14582431316376,0,3.868149995803833
340,14.079012757623698,2.0112875368033856,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,85,100.0,100.0,6.479012757623698,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93100,,,0,0,-2,2,14.4,313,106,,,0,2,-0.7,0.3,0,Jannik,0.3,1.8352104177349715,1.9061066916003069,1.9061066916003069,1.3287959519221415,7.0,11,,,2.237679004669189,3.167189359664917,2.5540459156036377,3.0040371417999268,3.3035430908203125,2.962732076644897,2.499951839447021,2.157177686691284,,2.237679004669189,,,,,,,,6,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.8,283,93,False,117.6,191,79,382,,2021-10-15T14:00:10.527485Z,48,0,0,,0,,93100.jpg,1.6,0,0,Vestergaard,0.6,False,,a,9,13,Leicester City,15.0,306,97,11,50375,249,115137,2235,0.41901823683403866,0.38233550369478575,0.2768324899837795,0.9180229612801802,0.1,5.758273899555206,2.3,Vestergaard,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.014285714285714287,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.6000000000000001,0.0,,,,,0.1,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,2.843240250500872,1.9863878557664247,2.1952465443761064,1.9863878557664247,1.0,1.0,27.63971471786499,1,3.5156795978546143
455,12.071,3.01775,1,,0.0,,0.0,,,,,,0.0,1.0,1,,0.0,,0.0,,,,,,1.0,0.0,53,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245419,,,0,0,-4,4,26.0,269,40,,,0,4,0.7,1.7,0,Patson,1.7,3.0177500000000004,3.0177500000000004,3.0177500000000004,3.6903333333333337,4.0,11,,,3.0021469593048096,4.579320907592773,3.056798219680786,3.9871938228607178,4.717498779296875,3.612896919250488,3.0306029319763184,2.9216456413269043,,3.0021469593048096,,,,,,,,4,1,,0.0,,0.0,,,,,,1.0,0.0,19.7,241,39,False,67.4,276,36,104,,,71,0,0,,0,,245419.jpg,3.0,0,0,Daka,1.2,False,,a,9,13,Leicester City,104.0,123,41,12,125532,4982,150343,14412,0.42503521126760563,0.4250352112676057,0.5197652582159625,1.1325413938584394,0.2,5.170550547855002,1.7,Daka,0.9,2.7,,0.0,,0.0,,,,,,0.0,0.9,0.9,1.8,0.45,,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,3.6,,0.0,,0.0,,,,,,0.7,0.2,,,1.0,,1.0,,,,,,4.8,5.271000000000001,36.71090888977051,0,4.800657749176025
458,20.65353981495048,2.29483775721672,1,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,91,,,2.0825398149504744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225902,,,0,0,-2,2,59.8,181,108,,,0,3,2.3,3.3,6,Boubakary,3.3,2.455987309579331,2.331196617814748,2.331196617814748,2.510497975319803,9.0,11,,,2.208462238311768,2.687981128692627,2.4399001598358154,2.5474019050598145,2.764698266983032,2.5576446056365967,2.4083218574523926,2.146629810333252,,2.208462238311768,,,,,,,,13,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,17.3,266,123,False,84.8,246,99,562,,,48,0,0,,0,,225902.jpg,2.1,0,0,Soumaré,0.1,False,,a,9,13,Leicester City,28.0,268,139,19,7468,1558,9327,457,0.47809119942015,0.5116640228290273,0.523020411524959,1.0474453378684678,0.7,5.1971535384655,4.0,Soumaré,0.1,0.3,0.0,0.0,0.0,0.0,,,0.0,0.1,0.0,0.0,0.0,0.3,0.4,0.044444444444444446,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,1.5,0.0,0.0,0.0999999999999999,0.0,,,0.1,0.1,0.0,0.0,0.0,4.572194211912202,1.0,2.4065696597405988,4.572194211912202,1.0,,,2.7465969639416064,3.3488116360940268,1.0,2.2725317930340125,2.301194211912202,24.9463369846344,0,2.976834774017334
473,8.6022930043564,2.1505732510891,0,,,,,,0.0,0.0,0.0,0.0,,,0,,,,,,0.0,0.0,0.0,0.0,,,32,100.0,100.0,3.702293004356399,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40146,4.0,,0,0,-3,3,14.8,310,104,,,0,2,-1.0,0.0,0,Ryan,0.0,2.327815626602457,2.327815626602457,2.327815626602457,0.9863878557664256,4.0,11,,,1.9485563039779663,2.8468799591064453,2.131075382232666,2.655949592590332,3.0439562797546387,2.539761543273926,2.07698130607605,1.886552691459656,,1.9485563039779663,,,,,,,,7,0,,,,,,0.0,0.0,0.0,0.0,,,7.2,344,121,False,48.0,304,120,337,,2021-08-28T23:00:11.788035Z,47,0,0,,0,,40146.jpg,1.0,0,0,Bertrand,0.4,False,,a,9,13,Leicester City,8.0,336,114,4,17278,236,134311,1284,0.45756877682746805,0.4952799205537143,0.209869756546048,0.991985469640917,0.0,5.150081730903464,0.9,Bertrand,0.3,0.8999999999999999,,,,,,0.0,0.3,0.0,0.0,,,0.0,0.3,0.075,,0.9000000000000004,1.200000000000001,,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,2.243240250500872,2.8863878557664253,3.1952465443761064,0.9863878557664256,,,24.20538413524628,1,3.127114772796631
505,2.7627866255445497,1.3813933127722748,0,,,0.0,,0.0,,,,,,,0,,,0.0,,0.0,,,,,,,7,,,0.4627866255445498,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215413,,,0,0,0,0,11.5,326,164,,,0,3,-0.7,0.3,1,Kiernan,0.3,1.15,1.15,1.15,1.3,2.0,11,,,1.5579588413238523,2.162909746170044,1.7168604135513306,2.108475685119629,2.242883443832397,1.9603427648544312,1.6531330347061155,1.5603662729263306,,1.5579588413238523,,,,,,,,0,0,,,0.0,,0.0,,,,,,,2.6,384,173,False,8.6,386,168,17,,,45,0,0,,0,,215413.jpg,1.0,0,0,Dewsbury-Hall,0.0,False,,a,9,13,Leicester City,6.0,343,170,2,2388,88,3323,119,0.30697629172717217,0.25555555555555554,0.2888888888888889,0.6511950526313499,0.1,4.264018164740668,0.4,Dewsbury-Hall,0.1,0.3,,,0.1,,0.0,,,,,,,0.0,0.1,0.05,,0.9000000000000004,1.200000000000001,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,0.0,,0.0,,,,,,,1.3,,,1.3,,1.0,,,,,,,19.188081741333008,0,2.6671926975250244
573,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,11974,,,0,0,0,0,0.0,415,10,,,0,1,-1.0,0.0,0,Eldin,0.0,,,,,,11,,,2.5387628078460693,3.587690830230713,3.053090333938598,3.564438343048096,3.7273011207580566,3.381653308868408,2.927861213684082,2.675333261489868,,2.4722604751586914,,,,,,,,0,0,,,,,,,,,,,,0.0,439,33,False,0.0,436,33,0,,,40,0,0,,0,,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,Leicester City,0.0,378,4,0,7094,166,3375,195,,,,,0.0,8.00684803724289,0.0,Jakupovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02739214897156,0,4.099000453948975
587,18.78835987663365,3.131393312772275,0,,0.0,0.0,,,,0.0,0.0,0.0,,,1,,0.0,0.0,,,,0.0,1.0,0.0,,,41,,,1.3883598766336496,0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,219352,,,0,0,0,0,91.3,134,82,,,0,3,0.0,1.0,2,Ademola,1.0,3.099320562389567,3.099320562389567,3.099320562389567,2.482597058617936,6.0,11,,,2.738909959793091,3.8385958671569824,2.8254523277282715,3.628916263580322,4.038891792297363,3.4619126319885254,2.724924087524414,2.676906108856201,,2.738909959793091,,,,,,,,6,0,,0.0,0.0,,,,0.0,0.0,0.0,,,29.2,166,83,False,63.2,284,115,342,,,60,0,0,,0,,219352.jpg,1.7,0,0,Lookman,0.1,False,,a,9,13,Leicester City,137.0,87,47,10,10435,386,8579,359,0.5218988854620458,0.5165534270649278,0.4137661764363227,1.2783859667092539,0.2,5.465911626815796,1.7,Lookman,0.8,2.4000000000000004,,0.0,0.3,,,,0.1,0.4,0.0,,,1.0,1.8,0.3,,0.9000000000000004,1.200000000000001,,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,5.0,,0.0999999999999999,0.0,,,,0.4,0.0,0.0999999999999999,,,3.2011942119122017,,1.5,3.2011942119122017,,,,3.3,4.748811636094027,2.7465969639416064,,,32.795469760894775,0,4.122050762176514
182,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,28690,,,0,0,0,0,0.0,605,245,,,0,3,0.0,0.0,0,Pablo,0.0,,,,,,11,,,2.4324967861175537,2.358485460281372,2.2769458293914795,2.138209104537964,1.95337176322937,1.955779194831848,2.374838590621948,1.95337176322937,,2.5460925102233887,,,,,,,,0,0,,,,,,,,,,,,0.0,608,244,False,0.0,608,244,0,Left the club at the end of the 2020/21 season,2021-07-19T09:38:55.151396Z,55,0,0,,0,,28690.jpg,0.0,0,0,Hernández Domínguez,0.0,False,,u,10,2,Leeds United,0.0,604,244,0,0,0,219,3,,,,,0.0,4.109767458655617,0.0,Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.603721022605896,0,2.6141300201416016
183,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,39790,,,0,0,0,0,0.0,500,49,,,0,1,0.0,0.0,0,Francisco,0.0,,,,,,11,,,3.375356674194336,3.33723783493042,3.1465871334075928,2.96244215965271,2.5673952102661133,2.644325494766236,3.382704734802246,2.500892877578736,,3.488952398300171,,,,,,,,0,0,,,,,,,,,,,,0.0,517,66,False,0.0,513,66,0,Joined Elche CF on a season-long loan - Expected back 01 Jul,2021-07-13T10:00:05.132170Z,45,0,0,,0,,39790.jpg,0.0,0,0,Casilla Cortés,0.0,False,,u,10,2,Leeds United,0.0,478,44,0,0,0,442,6,,,,,0.0,6.870688756306966,0.0,Casilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.918099403381348,0,3.512204885482788
184,25.93557359845112,2.3577794180410105,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179,,,8.964573598451116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55914,,,0,0,0,0,39.4,235,65,,,0,2,2.0,2.0,2,Liam,2.0,2.959415511778761,2.680606887125576,2.680606887125576,4.008442137674367,11.0,11,,,3.178686618804932,3.248560905456543,3.1213066577911377,2.6742677688598637,2.1939868927001958,2.024050235748291,2.962554931640625,2.2019267082214355,,3.278230667114258,,,,,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,158,45,False,240.8,33,9,990,,,45,0,0,,0,,55914.jpg,2.0,0,0,Cooper,0.5,False,,a,10,2,Leeds United,22.0,286,89,22,41408,472,35300,1864,0.5239509817868913,0.6576478915063914,0.8907649194831926,1.11146787669258,0.4,6.294434282514784,4.9,Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.018181818181818184,1.5,0.9000000000000004,1.0,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.2000000000000002,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,3.4715177646857693,-0.1074793594062807,3.626278638962396,3.4715177646857693,1.2608257130119274,3.586387855766426,0.0732625555549367,3.0901271721360497,1.5413411329464508,6.27492301231193,2.443212633449336,4.226278638962396,28.32495427131653,3,3.441382884979248
185,11.274806181114144,2.2549612362228286,0,0.0,,,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,,,,,74,0.0,0.0,4.074806181114144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66588,,,0,0,-2,2,33.3,249,73,,,0,2,0.0,0.0,0,Luke,0.0,2.309900824117335,2.146424787412612,2.146424787412612,,5.0,11,,,2.764554262161255,2.6905431747436523,2.7019360065460205,2.3293259143829346,2.012672185897827,1.9965816736221316,2.548863649368286,2.012672185897827,,2.7952122688293457,,,,,,,,12,1,1.0,,,0.0,0.0,0.0,0.0,,,,,20.1,234,77,False,143.4,144,59,448,Knee injury - Unknown return date,2021-09-17T23:00:12.419851Z,43,0,0,,0,,66588.jpg,2.4,0,0,Ayling,3.5,False,,i,10,2,Leeds United,25.0,277,85,12,513058,85,1133757,15100,0.5244095898192624,0.5371862381668221,,1.087438870440978,0.0,5.761589144551477,2.8,Ayling,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.2,0.2,0.04,1.5,0.9000000000000004,1.0,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.2000000000000002,0.1,,,0.0,0.0,0.1,0.0,,,,,,1.4925206405937188,,,1.4898257130119277,2.986387855766426,1.6732625555549367,3.0901271721360497,,,,,24.77483332157135,0,2.9224720001220703
186,27.797182163389948,3.971026023341421,1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,3,0.0,,,3.0,,,0.0,0.0,0.0,0.0,0.0,103,100.0,100.0,1.4261821633899503,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72222,5.0,,-1,1,-1,1,164.2,65,45,,,1,3,0.7,0.7,0,Mateusz,0.7,4.269161774575257,4.048300115371424,4.048300115371424,3.0120345237269714,7.0,11,,,3.784124851226807,3.803115129470825,3.784124851226807,3.5525271892547607,3.2458670139312744,2.871354818344116,3.815482378005981,3.2458670139312744,,4.158748626708984,,,,,,,,12,1,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,46.6,74,45,False,121.8,181,66,557,,2021-08-29T23:00:12.187455Z,54,0,0,2.0,0,,72222.jpg,3.6,0,0,Klich,0.5,False,,a,10,2,Leeds United,179.0,68,39,25,84308,267,91334,3323,0.7353751895076704,0.7905855138102327,0.5577841710605502,1.7088575173063987,0.1,6.748743145554154,4.6,Klich,1.2,3.6,0.0,,,0.1,,,0.4,0.3,0.3999999999999999,0.0,0.0,1.2,2.4,0.34285714285714286,1.5,0.9000000000000004,1.0,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,6.0,0.1,,,0.4,,,0.3,0.3,0.0999999999999998,0.0,0.0,,2.72313016014843,,,6.3,,,4.972531793034013,5.306335283236613,4.518730753077982,2.110803158362334,2.4065696597405988,36.44321298599243,0,4.182001113891602
